Runtime WSselect WSpush WSpush_init Strict_Push Progname Size Blocksize Iterations Threads Gflops
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 512 1 192 836.693907
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 512 1 192 956.727008
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 512 1 192 933.004107
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 512 1 192 971.861148
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 467.724673
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 395.864947
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 593.964418
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 555.265894
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 611.685791
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 570.765619
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 530.129851
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 606.287110
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 580.739942
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 521.868490
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 513.997749
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 552.625866
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 575.448214
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 544.085366
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 535.048176
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1338.435124
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1154.287831
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1246.594663
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1263.791428
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1289.000860
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1301.668214
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1296.441620
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1274.427335
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1355.158226
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1276.933681
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1312.217215
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1327.644413
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1245.707041
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1241.286820
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1379.043807
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1755.036681
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1788.044125
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1766.658838
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1713.739145
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1706.950624
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1817.391972
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1843.740046
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1775.824069
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1839.552457
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1833.176953
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1828.854651
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1829.117949
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1819.183653
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1775.570826
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1798.766768
gomp none none numactl loose dpotrf_taskdep 32768 512 1 192 1148.737880
gomp none none numactl loose dpotrf_taskdep 32768 512 1 192 1142.856856
gomp none none numactl loose dpotrf_taskdep 32768 512 1 192 1154.998371
gomp none none numactl loose dpotrf_taskdep 32768 512 1 192 1125.041042
gomp none none numactl loose dpotrf_taskdep 32768 512 1 192 1124.963988
komp rand local numactl loose dpotrf_taskdep 32768 512 1 192 1524.366980
komp rand local numactl loose dpotrf_taskdep 32768 512 1 192 1556.833114
komp rand local numactl loose dpotrf_taskdep 32768 512 1 192 1588.747400
komp rand local numactl loose dpotrf_taskdep 32768 512 1 192 1556.646751
komp rand local numactl loose dpotrf_taskdep 32768 512 1 192 1536.228531
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1945.344467
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1983.877971
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1905.363682
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1965.528253
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1934.189309
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1949.679075
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2009.053413
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1928.194427
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2022.052932
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2012.326677
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2064.117666
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1900.134029
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1991.825135
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1896.679358
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1977.918850
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 289.270471
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 352.919204
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 359.087543
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 356.363287
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 377.789087
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 389.683075
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 340.744522
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 308.280625
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 320.778676
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 321.117947
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 419.842244
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 373.152551
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 351.711298
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 283.090045
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 8192 224 1 192 387.852309
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 467.775954
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 399.609743
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 443.938968
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 353.153350
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 539.063665
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 553.482683
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 581.837543
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 675.519283
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 569.998536
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 406.553031
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 632.538015
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 668.618363
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 490.125183
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 395.966341
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 274.426362
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 527.219754
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 994.096685
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 644.960253
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 552.980829
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 788.781644
komp hws_N_P Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 829.204275
gomp none none none loose dpotrf_taskdep 32768 512 1 192 297.896075
gomp none none none loose dpotrf_taskdep 32768 512 1 192 290.561496
gomp none none none loose dpotrf_taskdep 32768 512 1 192 297.228234
gomp none none none loose dpotrf_taskdep 32768 512 1 192 298.464043
gomp none none none loose dpotrf_taskdep 32768 512 1 192 289.362904
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 401.374967
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 368.058736
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 378.445035
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 331.592635
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 276.021156
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 360.163732
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 300.180744
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 350.149706
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 248.323390
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 262.224110
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 328.818690
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 354.606547
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 170.870079
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 312.895601
komp hws_P Whws randnuma strict dpotrf_taskdep 8192 224 1 192 327.245262
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 608.359897
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 602.027591
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 626.586484
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 706.138166
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 692.078534
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 831.798004
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 730.848323
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 798.215694
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 738.611493
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 704.802387
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 750.533797
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 498.586622
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 631.146001
komp hws_P Whws randnuma strict dpotrf_taskdep 16384 256 1 192 707.678405
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1194.443223
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1080.281237
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1301.535797
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1064.188503
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1260.523108
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1258.347506
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1118.300526
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1426.911393
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 955.492663
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1295.232989
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1109.872805
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1110.262818
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1054.955219
komp hws_P Whws randnuma strict dpotrf_taskdep 32768 512 1 192 1067.630201
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 430.156758
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 453.458014
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 375.074565
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 360.747158
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 342.954470
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 370.083081
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 457.948037
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 435.767368
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 451.396622
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 463.620759
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 407.899254
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 359.572267
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 426.174143
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 429.971984
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 8192 224 1 192 484.523449
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1094.994799
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1110.346920
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1072.813343
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 984.240200
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1121.103430
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1040.280662
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1063.467724
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1102.207443
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1107.850908
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1044.316694
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1108.772352
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1099.940035
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1052.457329
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1045.333177
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 16384 256 1 192 1144.773813
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1930.112225
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1841.583271
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1880.989363
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1879.655142
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1965.910467
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1881.785809
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 2017.915664
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1912.767317
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1957.899941
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1902.725796
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1848.681614
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1935.012274
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1927.099853
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 2031.456901
komp hws_N_P Whws defaultnuma loose dpotrf_taskdep 32768 512 1 192 1844.766576
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1712.733118
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1686.427913
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1648.537621
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1671.501097
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1693.086316
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1567.563351
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1763.803363
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1703.561420
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1746.114905
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1671.560903
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1760.314055
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1709.328893
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1632.224961
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1734.447329
komp numa numa cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1658.331764
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1111.729974
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1283.247039
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1236.962794
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1154.437783
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1165.502452
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1333.862655
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1231.014769
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1365.866442
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1118.251534
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1166.623694
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1204.532414
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1115.742164
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1280.856987
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1107.692661
komp hws_N_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 1161.792640
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 2007.270261
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 2005.974645
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 2023.997185
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1990.755751
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1952.575558
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 2038.858738
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1986.907370
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1969.206131
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 2014.170698
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 2023.297090
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1893.502772
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1912.176976
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1959.600321
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1951.151895
komp hws_N_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 2063.575034
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 82.261779
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.267341
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.261113
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.482668
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.910689
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.574492
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.432857
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.223448
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 82.435741
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 80.915097
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 82.140009
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.307430
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.721877
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 80.999534
komp numa numa cyclicnuma strict dpotrf_taskdep 8192 224 1 192 81.745053
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.306123
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.478159
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.474357
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.165660
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.400956
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 89.934429
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.686952
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.599916
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.309289
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.427407
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.627066
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.684153
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 89.957897
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.674389
komp numa numa cyclicnuma strict dpotrf_taskdep 16384 256 1 192 90.363897
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.495947
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.733722
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.228855
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.878559
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.288292
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.563159
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.539960
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.754998
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.720581
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.646490
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.815806
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.682461
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.993477
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.821871
komp numa numa cyclicnuma strict dpotrf_taskdep 32768 512 1 192 110.724180
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 425.521890
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 517.112931
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 493.922039
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 563.421269
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 521.215680
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 444.975660
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 521.579212
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 522.240384
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 462.264204
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 444.424385
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 442.180223
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 463.758083
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 463.565684
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 493.608070
komp numa numa randnuma loose dpotrf_taskdep 8192 224 1 192 483.108186
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1206.000086
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1202.253792
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1186.512367
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1126.685092
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1221.527821
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1171.697324
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1207.232161
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1129.493913
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1172.871011
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1229.088265
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1103.172753
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1242.877887
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1138.114348
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1130.418686
komp numa numa randnuma loose dpotrf_taskdep 16384 256 1 192 1198.522292
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1531.005890
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1592.206018
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1724.907048
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1733.717964
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1660.091945
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1665.748106
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1643.096704
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1694.472777
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1678.622249
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1616.419759
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1685.848534
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1558.835672
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1660.072226
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1655.097448
komp numa numa randnuma loose dpotrf_taskdep 32768 512 1 192 1661.571955
